card_id,dbf_id,name,set,class,type,collectible,mechanics,text,text_sha256,implementation,playable_ready,verification
TLC_248,118238,Ultragigasaur,THE_LOST_CITY,NEUTRAL,MINION,True,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
TLC_249,118222,Sizzling Cinder,THE_LOST_CITY,NEUTRAL,MINION,True,DEATHRATTLE,Deathrattle: Deal 2 damage randomly split among all enemies.,9fc4b1441e7cc5942e343cb41bda4876318ea03beb3fb0fb4baf393b176a4d40,legacy_compatibility,True,focused_or_regression_tests
TLC_250,118247,Crater Gator,THE_LOST_CITY,NEUTRAL,MINION,True,BATTLECRY,"Battlecry: Until the start of your next turn, the enemy hero can't be healed.",f5e9f4552472d2e34aff7d2f8bfd043ce45b466407b12fc25ac1913f9ca8d796,not_implemented,False,missing
TLC_250e,118248,Crater Gator Player Enchant,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,,"Until the start of your next turn, the opponent's hero can't restore health.",21fd4ed0643af3cf22b879bb0d16de09cd3607242c16aaf3ea38181f81732c18,not_implemented,False,missing
TLC_251,118251,Primalfin Challenger,THE_LOST_CITY,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Your next Kindred triggers twice.,36384ef262d67e2b694cc527733c06a445785a15114e17e98e33c26220072fdc,not_implemented,False,missing
TLC_251e,121022,Challenger's Enchantment,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,,Your next Kindred triggers twice.,9031b3a97b239cd849e65d2d02656bb4197fce7d81876b53e43f0295064c42a8,not_implemented,False,missing
TLC_252,118252,Dissolving Ooze,THE_LOST_CITY,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Destroy a friendly minion. Spit out the Bones of its Attack and Health into your hand.,daa5ca7b944fa37cd430edec86ef383b7260ac5eb6c17535fad25c0d127ea477,not_implemented,False,missing
TLC_253,118254,Petrified Ogre,THE_LOST_CITY,NEUTRAL,MINION,True,,"Starts Dormant. While Dormant, gain +2/+2 at the start of your turn. (50% chance to awaken instead.)",10cfbb0f289bfbfe67711d81b40f101d760eff01c88d590668a0a8fd7580bec1,not_implemented,False,missing
TLC_253e,118255,Petrified,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,TRIGGER_VISUAL,Dormant. 50% chance to awaken.,877be7ff641bcbc25ff750c51d81bb3ba30ef0d5cab117d6d51a8d6d2619da58,not_implemented,False,missing
TLC_253e1,126033,Petrified Powerup,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,"ENCHANTMENT_INVISIBLE,TRIGGER_VISUAL",Apply +2/+2 while dormant,1357600be3d67f2085c12d8fcf51d7ee1bca96e14f78cf8877fb83fc7a605c22,not_implemented,False,missing
TLC_253e2,118256,Petrified Strength,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,,+2/+2.,6496ac6ee3bdc68621e62fed137957624c2b0bd825dd961051f0d8c2f5e4eb44,not_implemented,False,missing
TLC_254,118257,Tortollan Storyteller,THE_LOST_CITY,NEUTRAL,MINION,True,TRIGGER_VISUAL,"At the end of your turn, give +1/+1 to each friendly minion of a different type.",906ad67539723df691d905cb6a47fa1745537c8bc2a4e914fbf1199c5dc54d0d,not_implemented,False,missing
TLC_254e,118258,Immersed,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,,+1/+1.,afc89c2ca41679d8ca8a2c52feea4637bb75b326ab9a2cdeac23cd43d9259603,not_implemented,False,missing
TLC_255,118259,Crystal Tender,THE_LOST_CITY,NEUTRAL,MINION,True,"BATTLECRY,TRADEABLE",Tradeable Battlecry: Gain empty Mana Crystals until both players have the same Mana.,eca4c8c24353600dcbb1a8409e8aa967757f2538ccc12fa985cfa21469c4ced2,not_implemented,False,missing
TLC_256,118260,Marshland Thresher,THE_LOST_CITY,NEUTRAL,MINION,True,TRIGGER_VISUAL,"After you cast a spell, gain Divine Shield.",c639c9d4488ccf7c6634ad77c10f293459e2191ca62f61101a98534a0d3fda3b,not_implemented,False,missing
TLC_257,118575,"Loh, the Living Legend",THE_LOST_CITY,DRUID,MINION,True,BATTLECRY,Battlecry: Your minions cost (5) this game.,01aee511c18311f11e908bad76313e17eb88cf838d328b6adfc9d040f384cc10,not_implemented,False,missing
TLC_257e1,122956,Living Legend,THE_LOST_CITY,DRUID,ENCHANTMENT,False,,Your minions cost (5) this game.,6d857f50e4b78d7907e719a9a5fb9f4fb06ea255734e23be204f1136eeaba787,not_implemented,False,missing
TLC_334,118616,Relic of Kings,THE_LOST_CITY,MAGE,SPELL,True,DISCOVER,Discover a spell from any class that costs (8) or more. It costs (1).,8dbcedb8bd4306489f4e454bf6efb98c36f33e162b7c44932bcc1224bc2b48d1,not_implemented,False,missing
TLC_364,118265,Story of the Waygate,THE_LOST_CITY,MAGE,SPELL,True,,Reduce the Cost of cards in your hand that didn't start in your deck by (1).,3cd03058ccd6d642243a1dabfe6f9c85724b3ea37c874e7d532154111a925975,not_implemented,False,missing
TLC_365,118266,Storage Scuffle,THE_LOST_CITY,MAGE,SPELL,True,,Deal $3 damage to a minion. Costs (0) if you've Discovered this turn.,8ab8cd02748ae19323f72b158cd25e6e279517a045bdaf02a2f99f1b98925799,not_implemented,False,missing
TLC_366,118269,Pterrorwing Ravager,THE_LOST_CITY,HUNTER,MINION,True,RUSH,Rush Kindred: Costs (2) less.,5c6d272fec6a12cd660b24a76af982b1a525a7a8efd6a992fdca178a53f3cf93,not_implemented,False,missing
TLC_401,116376,Bonechill Stegodon,THE_LOST_CITY,DEATHKNIGHT,MINION,True,DEATHRATTLE,Deathrattle: Deal 6 damage to three random enemies.,bd1677e7967a598512f9cf9d81c42d9fecaca9180b34a3de0977008b73740bf3,legacy_compatibility,True,focused_or_regression_tests
TLC_426,117341,Dive the Golakka Depths,THE_LOST_CITY,PALADIN,SPELL,True,"QUEST,TRIGGER_VISUAL",Repeatable Quest: Summon 6 Murlocs. Reward: Murlocs you summon gain +1/+1.,3b97026add4adb71452c4ec9bb3f61838e94804da883845448fcf275645788d8,not_implemented,False,missing
TLC_426e,119456,Golakka Quest Player Enchant,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,TRIGGER_VISUAL,Murlocs you summon gain +1/+1.,72b9c64d3fb1741d0ff077dfa5486117b26952686e889e2301ac92b9fdeb9018,not_implemented,False,missing
TLC_426e2,117378,Sacred,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,,+{0}/+{1}.,47b8a3ec218af5a134c7b7cdef809950b21187cb9aef77ad4d73b8cd5d193d81,not_implemented,False,missing
TLC_426t,121956,The Sacred Cave,THE_LOST_CITY,PALADIN,SPELL,False,,"Whenever you summon a Murloc, give it +1/+1.",ca9737d2db5bfc4401923f40a2dea1e73bab36a5862bf259befc21fa0a1d3ddf,not_implemented,False,missing
TLC_427,117381,Rockskipper,THE_LOST_CITY,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Get a 1-Cost Rock that deals $3 damage.,bbe3b787c4b12cb0fa7d3899078548685d76dbfe80fa4ba8556f024f31e9b4b1,not_implemented,False,missing
TLC_428,117382,Hot Spring Glider,THE_LOST_CITY,PALADIN,MINION,True,BATTLECRY,Battlecry: Your next Murloc costs (1) less. Kindred: And gains Divine Shield.,49f134da796630cf22ebe765a23e3f50c8aa263fa54d5b0e255f10b5b1ff60fb,not_implemented,False,missing
TLC_428e,122735,Weeeee!,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,,Your next Murloc this turn costs (1) less.,e140a5b3e83d1e47cf08dcbc0bac51e444e4a546cbdc9bcb1b63172e12b1c97a,not_implemented,False,missing
TLC_429,117383,Steamfin Thief,THE_LOST_CITY,NEUTRAL,MINION,True,,Kindred: Summon two 1/1 Murlocs with Rush.,738066b25aed6a1f0aff1962e57853a03ba202c66cfc023113694e29eacad7bc,not_implemented,False,missing
TLC_429t,118184,Juvenile Steamfin,THE_LOST_CITY,NEUTRAL,MINION,False,RUSH,Rush,34ebcd9fcba8b65689b051c3005a425f2d253adfaf42ff0f9cf99487762df7de,not_implemented,False,missing
TLC_430,117384,Creature of the Sacred Cave,THE_LOST_CITY,PALADIN,MINION,True,TRIGGER_VISUAL,"At the end of your turn, recast a random Holy spell you cast this turn (targets this if possible).",68dcebba4145a8f65d154dc2e0d5f6e57f8673624540f7f786bb5dfc4ec4f08b,not_implemented,False,missing
TLC_432,117423,Dread Raptor,THE_LOST_CITY,DEATHKNIGHT,MINION,True,BATTLECRY,Battlecry: Draw a Deathrattle minion that costs (3) or less. Kindred: It costs (0).,7fe1524d144c8ca35a9d5aa9344ba34430a38bb10e3d58f46ca5638caa57a28e,legacy_compatibility,True,focused_or_regression_tests
TLC_433,117427,Reanimate the Terror,THE_LOST_CITY,DEATHKNIGHT,SPELL,True,QUEST,"Quest: Spend 15 Corpses. Reward: Tyrax, Bone Terror.",f01123e85b6b6e52a467e136a5dd17df3a53aae8450c6aed89167905eaad0512,not_implemented,False,missing
TLC_433t,117707,"Tyrax, Bone Terror",THE_LOST_CITY,DEATHKNIGHT,MINION,False,DEATHRATTLE,"Deathrattle: Open Terror's Grave. It has ""Deathrattle: Resummon Tyrax.""",539f48cc27d8be7e0a4d0505851014a2fd3ea393bae48c3d0f8b59b5e5d344a5,not_implemented,False,missing
TLC_433t2,119897,Terror's Grave,THE_LOST_CITY,DEATHKNIGHT,LOCATION,False,DEATHRATTLE,"Deal 4 damage. Deathrattle: Resummon Tyrax, Bone Terror.",913396675165f1ecc3f16a5b13f2876e3739668ae3520095f5e016c48e13b811,not_implemented,False,missing
TLC_434,117430,Paleomancy,THE_LOST_CITY,DEATHKNIGHT,SPELL,True,DISCOVER,Discover an Undead. Spend 5 Corpses to keep all 3 instead.,7867b67060154187c2295a4c488636d22eb6f530652867ebd3accb772f58d304,not_implemented,False,missing
TLC_435,117431,Crypt Map,THE_LOST_CITY,DEATHKNIGHT,SPELL,True,DISCOVER,"Discover a Frost Rune card. If you play it this turn, also pick one of the others.",2bb2d7411294c1505ddbafb62dc01c8c1bda0962c5744885a020150c92c179e8,not_implemented,False,missing
TLC_435e,120240,Crypt Map Player Enchant,THE_LOST_CITY,DEATHKNIGHT,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,"If you play the Discovered card this turn, also choose one of the other two options.",659c970c8342820787af28ce17b3ac426efc888882c72edc9c8555b647cdf251,not_implemented,False,missing
TLC_436,117434,Reanimated Pterrordax,THE_LOST_CITY,DEATHKNIGHT,MINION,True,"LIFESTEAL,RUSH","Rush, Lifesteal Costs Corpses instead of Mana.",131d06f587f0cdffcb217790b29ab2c4cce579a5008234187a0985a755005bad,legacy_compatibility,True,focused_or_regression_tests
TLC_438,117562,Violet Treasuregill,THE_LOST_CITY,PALADIN,MINION,True,BATTLECRY,Battlecry: Cast a random spell from your deck that costs (2) or less (targets this if possible).,bdf2360b266beec250418e6c9363aecd9a56dd65f1d290dd9e1989bc1bc99ca0,not_implemented,False,missing
TLC_439,117604,Wave of Tar,THE_LOST_CITY,DEATHKNIGHT,SPELL,True,,Deal $2 damage to all enemy minions. Enemy minions cost (2) more next turn.,95e16e1371cb0d4e5df06b949df80e04d6118dbb54e292c802a63611b011c5b7,not_implemented,False,missing
TLC_439e2,120589,Stuck,THE_LOST_CITY,DEATHKNIGHT,ENCHANTMENT,False,,Costs (2) more.,ff808c35db6a4b21debf4dd72513691d578e2f2debd3d67c5720936f3c12b85a,not_implemented,False,missing
TLC_440,117622,Cryosleep,THE_LOST_CITY,DEATHKNIGHT,SPELL,True,,Deal $4 damage and draw a card. Kindred: Draw another.,8b1edf8f833ff9433cc56e2162ba155e452378d5640adcd1ee6cb080a04d86af,not_implemented,False,missing
TLC_441,117664,Ready the Fleet,THE_LOST_CITY,PALADIN,SPELL,True,,Give +1/+2 to a friendly minion and your other minions that share a type with it.,8b0f3575b036d11f68ab2e32fe99f232cd44a9bad55d642e368f53951c22eb30,not_implemented,False,missing
TLC_441e,119591,Fleet Formation,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,TRIGGER_VISUAL,"When this minion attacks, it gains +1/+1.",87a336d330313cc2f8371feb31e9d58f220651a85ee075852d58e01e9fea4e59,not_implemented,False,missing
TLC_441e2,122935,Fleet Footed,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,,+1/+2,1fa94ee90c43fd9488ff7741363ea117c0ecc94904221b5af508a9b84b826f17,not_implemented,False,missing
TLC_442,117665,Submerged Map,THE_LOST_CITY,PALADIN,SPELL,True,DISCOVER,"Discover a Murloc. If you play it this turn, also pick one of the others.",0d5fc0906ec0a2846acd8cf08d79596fc8f5a2718f7d010b4586045e81417740,not_implemented,False,missing
TLC_442e,117678,Submerged Map Player Enchant,THE_LOST_CITY,PALADIN,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,"If you play the Discovered card this turn, also choose one of the other two options.",659c970c8342820787af28ce17b3ac426efc888882c72edc9c8555b647cdf251,not_implemented,False,missing
TLC_443,117666,Reluctant Wrangler,THE_LOST_CITY,DEATHKNIGHT,MINION,True,"DEATHRATTLE,REBORN",Reborn Deathrattle: Summon a 2/2 Undead Beast with Taunt.,9741a262ed838cdae1e6a93c72cc86247be4285bc6f86eae5a0a031c7ddd2f87,not_implemented,False,missing
TLC_443t,117711,Reanimated Ossodon,THE_LOST_CITY,DEATHKNIGHT,MINION,False,TAUNT,Taunt,aa1c342daeb99a7dd8a63d75bed9ad127b763c6cd74891b0ce1a090898c7534e,not_implemented,False,missing
TLC_444,117679,Story of Galvadon,THE_LOST_CITY,PALADIN,SPELL,True,,Give a minion three random Bonus Effects.,7d9b1b3728142ea10fca05c6095d478b6edbee754babf50ce13c06ace32afe52,not_implemented,False,missing
TLC_446,117827,Escape the Underfel,THE_LOST_CITY,WARLOCK,SPELL,True,QUEST,Quest: Play 6 Temporary cards. Reward: Underfel Rift.,92b6f3568181cbeaf39445b7ca632652b57e3fe455d1c0492cdd46ed191d0329,not_implemented,False,missing
TLC_446e,118230,Underfel Rift Enchantment,THE_LOST_CITY,WARLOCK,ENCHANTMENT,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
TLC_446t,118227,Underfel Rift,THE_LOST_CITY,WARLOCK,SPELL,False,,Open a Rift to the Underfel. Throw a card in to summon 2 random Fel Beasts. (Once per turn.),9fdd92dd4957970d3ae714132e9754e55284060fdfaf0982ca0d39b5b35adfa1,not_implemented,False,missing
TLC_446t1,120968,Underfel Rift,THE_LOST_CITY,WARLOCK,MINION,False,UNTOUCHABLE,Select the Rift to activate. Throw a card in to summon 2 random Fel Beasts. (Once per turn.),3739d100d73224840f669af565506b82521393c5f9849a646e776ff457f46dfe,not_implemented,False,missing
TLC_446t2,118228,Felscreamer,THE_LOST_CITY,WARLOCK,MINION,False,"LIFESTEAL,RUSH",Rush Lifesteal,4497ca4053e4e84af22c4bc912ec661a6aa531245f251a7ad5cbe11854540ecd,not_implemented,False,missing
TLC_446t3,120037,Felraptor,THE_LOST_CITY,WARLOCK,MINION,False,"CHARGE,ELUSIVE",Charge Elusive,93198c7d436800a515943f503157f9db3232ca3ce9e2dd90f71b1b0bf3cb6597,not_implemented,False,missing
TLC_446t4,120038,Felhorn,THE_LOST_CITY,WARLOCK,MINION,False,"REBORN,TAUNT",Taunt Reborn,e373b26c137e234956e95871e6aabc7cce73b77b0e9bff50ac5b6c111ca3755e,not_implemented,False,missing
TLC_447,117830,Caustic Fumes,THE_LOST_CITY,WARLOCK,SPELL,True,,Destroy an enemy minion. Kindred: Deal $2 damage to all minions.,f0105d86698f9698d1b7561436870272dbb851347bd19b5960176ff578d10c9a,not_implemented,False,missing
TLC_449,117837,Bloodpetal Biome,THE_LOST_CITY,WARLOCK,LOCATION,True,DISCOVER,Discover a Temporary 1-Cost minion.,db939e3cf837b135b3aa0fe4fa442be300791b39ec294263ac62e98628ebb399,not_implemented,False,missing
TLC_450,117890,Spelunker,THE_LOST_CITY,WARLOCK,MINION,True,BATTLECRY,Battlecry: Your next Temporary card costs (2) less.,2b73a935f686716f653ba1b3e73a67cfeb6b4b629cdb1338f7f0cd7bf689a407,not_implemented,False,missing
TLC_450e,117891,Spelunker Enchant Player,THE_LOST_CITY,WARLOCK,ENCHANTMENT,False,,Your next Temporary card costs (2) less.,4641744484ed8feb00357023880e994076e9ea198d3e641a738080e0250129c5,not_implemented,False,missing
TLC_451,117892,Cursed Catacombs,THE_LOST_CITY,WARLOCK,SPELL,True,DISCOVER,Discover another card from your deck. Make it Temporary.,9c9b45b40fc7481daaa393d0930859746c4ec589ed1930875517c0af248774f1,declarative,True,focused_or_regression_tests
TLC_452,117956,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,True,,Gains a random Titan ability in your hand that changes each turn.,0846e3ee01813120cd244285169de0c094ea5077248efa491bf24d6076c7ec67,not_implemented,False,missing
TLC_452t1,120714,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Destroy an enemy minion. This minion and your hero gain its Health.,b5fa90b697d3e307c043ba9a5824458b03429585d6b36c848ce2e6161ae51858,not_implemented,False,missing
TLC_452t13,121308,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Deal 5 damage.,e1bb6e142e875210cc4ce59258a3b60bfe7b278ddb44491a5a12bf8b2957bcbd,not_implemented,False,missing
TLC_452t14,121309,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Cast 1 random Mage Secret.,ea47eeeabfc18630677545bbfd5d42f8c78cb1ee4c9a18257fa998e0a9cf9441,not_implemented,False,missing
TLC_452t15,121310,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Enemy cards cost (1) more next turn.,f1f20f58fd26973f12042c0195dbefd21955de26308032d3e89b3518d802c901,not_implemented,False,missing
TLC_452t16,121311,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Set the Attack and Health of all enemy minions to 2.,c919a0fe64c14f638ee9497450c5d42785c4a77cb5039f2c7471985a6299d358,not_implemented,False,missing
TLC_452t17,121312,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Give your other minions +2/+2.,6173b8d922ce75c411cae79e43da3b6fa9f6e563c893e6751aa28e4a3a63641c,not_implemented,False,missing
TLC_452t18,121313,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,"Battlecry: Draw 2 minions. Set their Attack, Health, and Cost to 2.",46834ce4c7f1fef3fca84b9f076c41e67b2d871b10f0356b45a55a7ca7474419,not_implemented,False,missing
TLC_452t19,121314,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Choose a non-Titan minion. Summon a copy of it with +2/+2.,6bfb37fce5e244cd8aeb209426596be8205098ae998cb4d14751a3cff6cf44d9,not_implemented,False,missing
TLC_452t2,121297,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: The next spell you cast costs (3) less and has Spell Damage +3.,61150d4b8bd94630f1c53c796d5096db893b1707234667a26a22f57baec0bcc1,not_implemented,False,missing
TLC_452t20,121315,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Summon a random 6-Cost minion. Give it Taunt and Lifesteal.,4f8e00f689c68c253c9bd53f69f8ab0b56f20224c0ef4093eb9e08cd7069d88a,not_implemented,False,missing
TLC_452t21,121316,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Choose two enemy minions. Remove them from the game.,2bc2e7d1b3fb2c4e7dfabc387cd73cae8b5f728255d239d0448f22ad4bfaa9c8,not_implemented,False,missing
TLC_452t22,121317,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +2/+1. Deal 4 damage to a random enemy.,3fbb31d57640c8ca4ee633831d333ef5a284b4ec7a2fe7204c69aaaf4f52709f,not_implemented,False,missing
TLC_452t23,121318,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +1/+2. Draw a card.,3ab8450f3fddf0e16f9a7b29f732de912a79b2474d10a525624cd06cf01c665a,not_implemented,False,missing
TLC_452t24,121319,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +3 Health and Elusive.,7fb2a05e0d9dec033047c3d36d16ee7ba5749cab7530e9dbc11eb6bd64d3ba8e,not_implemented,False,missing
TLC_452t26,121321,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Deal 20 damage to another minion.,e71002afbb609718d3af818cfa906553bff41b64b00fdcd45cd67156193c70ae,not_implemented,False,missing
TLC_452t27,121322,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Deal 3 damage to all enemies and restore 6 Health to all friendly characters.,334f291ce05c976588ddbb8ce0ef2e2896050b23be852511b5cfc9de3b3e0451,not_implemented,False,missing
TLC_452t28,121323,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Summon two 6/6 Infernals.,e821e51ae0c811d12a98bf0558ebdd7900076eb26a7e70e789c58446fa43d1a6,not_implemented,False,missing
TLC_452t29,121324,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Send all other minions into the Twisting Nether.,f3d46af7641b056a425e42eb4ce11e7e04a6dc4412948368d7e76e63c54232a1,not_implemented,False,missing
TLC_452t3,121298,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Summon two 3/3 Undead with Taunt and Reborn.,b60fd79722a7b9e5aa2f2df2f8f3a4ee66cc29f880664d50f3a7209242122d35,not_implemented,False,missing
TLC_452t30,121325,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +5 Health. Give your hero 5 Armor.,11872c3a69f63ca2dc383e59b98848a4d624d1c70bdfbbb7edcaa694f04adfe0,not_implemented,False,missing
TLC_452t31,121326,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +5 Attack. Give your hero +5 Attack this turn.,07bfa08c0a706448faff464c52cf7960bbce04417b833fc43af86bf9da063ef4,not_implemented,False,missing
TLC_452t32,121327,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Gain +2/+2. Draw a weapon.,18df3aa37650d38238e977d7cdda28e43c3af180c8a086416c6cb901267ff7a8,not_implemented,False,missing
TLC_452t33,121328,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Fill your hand with 1/1 Chaotic Tendrils.,1b3acdaabece32c8bc4a9be88f129a698aa724a36067726374d928207a40732d,not_implemented,False,missing
TLC_452t34,121329,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Force each enemy minion to attack a random enemy minion.,f40e45f633bb22a60e6441d95a6ca6bca7fff91ebaa11c3d3a6b0a6222ff06c9,not_implemented,False,missing
TLC_452t35,121330,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Take control of an enemy minion.,4d73139485ed965f8f6b0d7432df646d4f63712098bcd25a4d7aecc2df4067ee,not_implemented,False,missing
TLC_452t4,121299,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,"BATTLECRY,DISCOVER",Battlecry: Discover a Deathrattle minion. It costs (3) less.,19ba9e7ce6e80cbe20fa40096b5a7ed08a1930fc4b5c7ef69cdd8fecce9f2e1d,not_implemented,False,missing
TLC_452t5,121300,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Reduce the Cost of all minions in your hand by (2).,e249d03cda5b4ac8f00cfe172ccd0b931b3601bc105390dce5d44b5f6bb734ad,not_implemented,False,missing
TLC_452t6,121301,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Summon four 2/2 Elementals with Taunt.,7aeb99f64e084ae4092bd205e95b2208ddd73ab294d53d98fd77385b3ed58101,not_implemented,False,missing
TLC_452t7,121302,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Draw cards until your hand is full.,6357d3ad3cb12d884b01a5a1fec23d3736d07a33644ef8986118bbbed166a54b,not_implemented,False,missing
TLC_452t8,121303,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Restore your hero to full Health.,de0d7fd69c9fca097e9719bf4f0f75b3b941cf77b0bc72fd2fb6dfa54c9928c5,not_implemented,False,missing
TLC_452t9,121304,Titanographer Osk,THE_LOST_CITY,MAGE,MINION,False,BATTLECRY,Battlecry: Refresh your Mana Crystals.,6af3caa7eafea8c81ad421e74be7b00835a302da6cb6d80953bc14eee3d0eb3a,not_implemented,False,missing
TLC_454,118182,Scalehide Kodo,THE_LOST_CITY,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Destroy the lowest Attack enemy minion. Kindred: The highest Attack instead.,c6edaaf2cdd0fc8a6cca187e92ed4d4bf651437e9bfdbb47230fbaf473692d62,not_implemented,False,missing
TLC_460,118183,The Forbidden Sequence,THE_LOST_CITY,MAGE,SPELL,True,QUEST,Quest: Discover 8 cards. Reward: The Origin Stone.,c6f90acfcfba674bbafec5ffcc2d8704fcf8d418a99668e722708233d7243135,not_implemented,False,missing
TLC_460t,118191,The Origin Stone,THE_LOST_CITY,MAGE,WEAPON,False,TRIGGER_VISUAL,"After you Discover a card, this plays the other options. Lose 1 Durability.",9fb39b3ed262b596e0a0f12a7adb80a9f2adae015cedb6b556b663d5ef648c77,not_implemented,False,missing
TLC_461,118192,Scrappy Scavenger,THE_LOST_CITY,MAGE,MINION,True,"BATTLECRY,DISCOVER",Battlecry: Discover a card with Cost equal to your remaining Mana Crystals.,b6d853aac5b169377a0cbf7df3ddb88f12dc1a4ef167c1c77fd493af687a9ec1,legacy_compatibility,True,focused_or_regression_tests
TLC_462,118199,Unearthed Artifacts,THE_LOST_CITY,MAGE,SPELL,True,,"Summon a random 2-Cost minion. If you've Discovered this turn, summon a random 4-Cost minion instead.",c0ba05320b508829cefae998a027c3bbaee051f7e7c9c3ae42754a375eb19344,not_implemented,False,missing
TLC_463,118210,Razidir,THE_LOST_CITY,WARLOCK,MINION,True,BATTLECRY,Battlecry: Discard a random card from your hand. Kindred: Your opponent's hand instead.,8c732b3ab16a91fc7fa0bbb41f62165b365aa75edc73a7935612e7629e611faf,legacy_compatibility,True,focused_or_regression_tests
TLC_464,118225,Mountain Map,THE_LOST_CITY,SHAMAN,SPELL,True,DISCOVER,"Discover a minion with a type you haven't played. If you play it this turn, also pick one of the others.",7b1cb3771c846281868ec82ec926df14f82d2c95d2f5751ac6750251641215e2,not_implemented,False,missing
TLC_464e,118226,Mountaineering Map Player Enchant,THE_LOST_CITY,SHAMAN,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,"If you play the Discovered card this turn, also choose one of the other two options.",659c970c8342820787af28ce17b3ac426efc888882c72edc9c8555b647cdf251,not_implemented,False,missing
TLC_465,118241,Stranglevine,THE_LOST_CITY,NEUTRAL,MINION,True,DEATHRATTLE,Deathrattle: Give a random friendly minion a random Bonus Effect and this Deathrattle.,4dbe41d5193ba18d58dd0c9b5d425bef071a525c82f33c9c73fca4f22d0ae57a,not_implemented,False,missing
TLC_465e,118242,Twining Tendrils,THE_LOST_CITY,NEUTRAL,ENCHANTMENT,False,,Deathrattle: Give a random friendly minion a random Bonus Effect and this Deathrattle.,4dbe41d5193ba18d58dd0c9b5d425bef071a525c82f33c9c73fca4f22d0ae57a,not_implemented,False,missing
